s,x,y,curvature
255.300000,7.762078,30.581404,0.01695719
255.400000,7.839660,30.644501,0.01419319
255.500000,7.917152,30.707707,0.01143332
255.600000,7.994572,30.771002,0.00867679
255.700000,8.071937,30.834363,0.00592274
255.800000,8.149264,30.897771,0.00317030
255.900000,8.226571,30.961203,0.00041859
256.000000,8.303875,31.024638,-0.00233329
256.100000,8.381195,31.088055,-0.00508625
256.200000,8.458546,31.151433,-0.00784118
256.300000,8.535946,31.214750,-0.01059896
256.400000,8.613414,31.277985,-0.01336045
256.500000,8.690966,31.341116,-0.01612645
256.600000,8.768620,31.404122,-0.01889776
256.700000,8.846393,31.466981,-0.02167507
256.800000,8.924301,31.529671,-0.02445905
256.900000,9.002363,31.592170,-0.02725026
257.000000,9.080595,31.654457,-0.03004921
257.100000,9.159013,31.716508,-0.03285629
257.200000,9.237635,31.778301,-0.03567177
257.300000,9.316476,31.839813,-0.03849583
257.400000,9.395554,31.901021,-0.04132849
257.500000,9.474884,31.961902,-0.04416965
257.600000,9.554482,32.022431,-0.04701903
257.700000,9.634364,32.082586,-0.04987619
257.800000,9.714545,32.142342,-0.05274050
257.900000,9.795040,32.201674,-0.05561115
258.000000,9.875864,32.260557,-0.05848711
258.100000,9.957031,32.318967,-0.06136711
258.200000,10.038554,32.376877,-0.06424967
258.300000,10.120448,32.434263,-0.06713306
258.400000,10.202726,32.491098,-0.07001527
258.500000,10.285400,32.547355,-0.07289403
258.600000,10.368481,32.603008,-0.07576682
258.700000,10.451982,32.658030,-0.07863079
258.800000,10.535914,32.712394,-0.08148281
258.900000,10.620284,32.766074,-0.08218100
259.000000,10.705093,32.819059,-0.08206205
259.100000,10.790334,32.871347,-0.08194842
259.200000,10.876000,32.922933,-0.08184018
259.300000,10.962086,32.973818,-0.08173739
259.400000,11.048584,33.023996,-0.08164013
259.500000,11.135490,33.073467,-0.08154844
259.600000,11.222796,33.122228,-0.08146240
259.700000,11.310496,33.170276,-0.08138204
259.800000,11.398585,33.217608,-0.08130744
259.900000,11.487055,33.264223,-0.08123862
260.000000,11.575901,33.310117,-0.08117563
260.100000,11.665117,33.355289,-0.08111852
260.200000,11.754696,33.399735,-0.08106732
260.300000,11.844633,33.443454,-0.08102207
260.400000,11.934920,33.486443,-0.08098280
260.500000,12.025553,33.528699,-0.08094953
260.600000,12.116526,33.570220,-0.08092229
260.700000,12.207831,33.611003,-0.08090109
260.800000,12.299463,33.651047,-0.08088597
260.900000,12.391416,33.690348,-0.08087693
261.000000,12.483683,33.728904,-0.08087399
261.100000,12.576260,33.766713,-0.08087716
261.200000,12.669139,33.803771,-0.08088643
261.300000,12.762315,33.840077,-0.08090182
261.400000,12.855782,33.875629,-0.08092333
261.500000,12.949533,33.910422,-0.08095095
261.600000,13.043563,33.944456,-0.08098467
261.700000,13.137866,33.977727,-0.08102449
261.800000,13.232435,34.010233,-0.08107040
261.900000,13.327264,34.041971,-0.08112238
262.000000,13.422347,34.072938,-0.08118041
262.100000,13.517679,34.103133,-0.08124447
262.200000,13.613253,34.132553,-0.08131454
262.300000,13.709063,34.161194,-0.08139058
262.400000,13.805104,34.189054,-0.08147257
262.500000,13.901367,34.216131,-0.08156048
262.600000,13.997849,34.242422,-0.08165425
262.700000,14.094542,34.267925,-0.08175386
262.800000,14.191440,34.292636,-0.08185925
262.900000,14.288537,34.316553,-0.08197038
263.000000,14.385827,34.339673,-0.08208719
263.100000,14.483304,34.361994,-0.08220963
263.200000,14.580960,34.383513,-0.08233764
263.300000,14.678791,34.404227,-0.08247115
263.400000,14.776789,34.424133,-0.08261010
263.500000,14.874948,34.443229,-0.08275441
263.600000,14.973262,34.461513,-0.08290400
263.700000,15.071724,34.478980,-0.08305879
263.800000,15.170328,34.495629,-0.08321870
263.900000,15.269067,34.511457,-0.08338364
264.000000,15.367934,34.526462,-0.08355351
264.100000,15.466923,34.540639,-0.08372821
264.200000,15.566028,34.553987,-0.08390764
264.300000,15.665241,34.566504,-0.08409169
264.400000,15.764556,34.578185,-0.08428024
264.500000,15.863966,34.589029,-0.08447318
264.600000,15.963464,34.599033,-0.08467037
264.700000,16.063043,34.608194,-0.08487169
264.800000,16.162696,34.616510,-0.08507701
264.900000,16.262416,34.623978,-0.08528617
265.000000,16.362197,34.630595,-0.08549904
265.100000,16.462030,34.636358,-0.08571545
265.200000,16.561909,34.641266,-0.08593526
265.300000,16.661827,34.645315,-0.08615830
265.400000,16.761776,34.648503,-0.08638439
265.500000,16.861749,34.650827,-0.08661336
265.600000,16.961738,34.652286,-0.08684503
265.700000,17.061736,34.652876,-0.08707920
265.800000,17.161736,34.652596,-0.08731569
265.900000,17.261729,34.651442,-0.08755429
266.000000,17.361708,34.649413,-0.08779479
266.100000,17.461666,34.646506,-0.08803699
266.200000,17.561594,34.642719,-0.08828065
266.300000,17.661485,34.638050,-0.08852556
266.400000,17.761331,34.632497,-0.08877148
266.500000,17.861124,34.626058,-0.08901817
266.600000,17.960855,34.618731,-0.08926539
266.700000,18.060518,34.610514,-0.08951289
266.800000,18.160102,34.601405,-0.08976040
266.900000,18.259601,34.591403,-0.09000768
267.000000,18.359006,34.580506,-0.09025445
267.100000,18.458309,34.568711,-0.09050043
267.200000,18.557501,34.556019,-0.09074535
267.300000,18.656574,34.542427,-0.09098892
267.400000,18.755519,34.527934,-0.09123086
267.500000,18.854327,34.512539,-0.09147087
267.600000,18.952991,34.496241,-0.09170865
267.700000,19.051502,34.479038,-0.09194390
267.800000,19.149850,34.460931,-0.09217631
267.900000,19.248027,34.441918,-0.09240558
268.000000,19.346024,34.421998,-0.09263139
268.100000,19.443833,34.401172,-0.09285342
268.200000,19.541444,34.379438,-0.09307135
268.300000,19.638849,34.356797,-0.09328487
268.400000,19.736038,34.333248,-0.09349365
268.500000,19.833003,34.308791,-0.09369737
268.600000,19.929735,34.283427,-0.09389571
268.700000,20.026225,34.257155,-0.09408833
268.800000,20.122463,34.229977,-0.09427492
268.900000,20.218441,34.201893,-0.09445516
269.000000,20.314149,34.172903,-0.09462871
269.100000,20.409579,34.143009,-0.09479527
269.200000,20.504721,34.112212,-0.09495451
269.300000,20.599567,34.080512,-0.09510612
269.400000,20.694107,34.047912,-0.09524979
269.500000,20.788332,34.014413,-0.09538521
269.600000,20.882234,33.980017,-0.09551209
269.700000,20.975803,33.944725,-0.09563012
269.800000,21.069030,33.908540,-0.09573901
269.900000,21.161907,33.871464,-0.09583849
270.000000,21.254424,33.833499,-0.09592828
270.100000,21.346573,33.794649,-0.09600811
270.200000,21.438345,33.754915,-0.09607773
270.300000,21.529731,33.714302,-0.09613688
270.400000,21.620723,33.672812,-0.09618532
270.500000,21.711311,33.630449,-0.09622283
270.600000,21.801487,33.587215,-0.09624919
270.700000,21.891244,33.543116,-0.09626419
270.800000,21.980572,33.498155,-0.09626764
270.900000,22.069463,33.452335,-0.09625936
271.000000,22.157909,33.405662,-0.09623917
271.100000,22.245902,33.358140,-0.09583705
271.200000,22.333435,33.309778,-0.09532768
271.300000,22.420503,33.260583,-0.09486787
271.400000,22.507100,33.210564,-0.09445671
271.500000,22.593220,33.159730,-0.09409336
271.600000,22.678858,33.108088,-0.09377707
271.700000,22.764008,33.055645,-0.09350714
271.800000,22.848663,33.002408,-0.09328294
271.900000,22.932817,32.948384,-0.09310391
272.000000,23.016464,32.893579,-0.09296957
272.100000,23.099598,32.837999,-0.09287947
272.200000,23.182212,32.781649,-0.09283325
272.300000,23.264299,32.724535,-0.09283059
272.400000,23.345852,32.666662,-0.09287125
272.500000,23.426864,32.608034,-0.09295502
272.600000,23.507327,32.548655,-0.09308176
272.700000,23.587233,32.488531,-0.09325139
272.800000,23.666575,32.427664,-0.09346387
272.900000,23.745344,32.366058,-0.09371921
273.000000,23.823533,32.303717,-0.09401749
273.100000,23.901131,32.240643,-0.09435882
273.200000,23.978131,32.176841,-0.09474337
273.300000,24.054522,32.112312,-0.09517135
273.400000,24.130296,32.047059,-0.09564301
273.500000,24.205441,31.981085,-0.09615865
273.600000,24.279949,31.914391,-0.09671864
273.700000,24.353808,31.846980,-0.09732334
273.800000,24.427007,31.778854,-0.09797320
273.900000,24.499535,31.710014,-0.09866867
274.000000,24.571380,31.640462,-0.09941026
274.100000,24.642530,31.570199,-0.10019851
274.200000,24.712972,31.499227,-0.10103399
274.300000,24.782693,31.427547,-0.10191730
274.400000,24.851680,31.355161,-0.10284907
274.500000,24.919918,31.282069,-0.10382995
274.600000,24.987394,31.208273,-0.10486062
274.700000,25.054092,31.133773,-0.10594176
274.800000,25.119997,31.058572,-0.10707409
274.900000,25.185093,30.982669,-0.10825831
275.000000,25.249363,30.906066,-0.10949513
275.100000,25.312791,30.828764,-0.11078526
275.200000,25.375358,30.750764,-0.11212941
275.300000,25.437046,30.672068,-0.11352824
275.400000,25.497837,30.592677,-0.11498242
275.500000,25.557711,30.512593,-0.11649256
275.600000,25.616648,30.431816,-0.11805923
275.700000,25.674627,30.350350,-0.11968293
275.800000,25.731627,30.268196,-0.12136410
275.900000,25.787626,30.185356,-0.12310309
276.000000,25.842600,30.101833,-0.12490016
276.100000,25.896527,30.017630,-0.12675543
276.200000,25.949383,29.932751,-0.12866889
276.300000,26.001142,29.847198,-0.13064037
276.400000,26.051779,29.760977,-0.13266953
276.500000,26.101267,29.674092,-0.13475583
276.600000,26.149581,29.586548,-0.13689848
276.700000,26.196691,29.498351,-0.13909646
276.800000,26.242571,29.409507,-0.14134846
276.900000,26.287190,29.320023,-0.14365283
277.000000,26.330519,29.229908,-0.14600762
277.100000,26.372527,29.139170,-0.14841049
277.200000,26.413185,29.047819,-0.15085867
277.300000,26.452460,28.955864,-0.15334898
277.400000,26.490321,28.863318,-0.15587776
277.500000,26.526734,28.770193,-0.15844084
277.600000,26.561668,28.676502,-0.16103351
277.700000,26.595089,28.582261,-0.16365050
277.800000,26.626963,28.487486,-0.16628598
277.900000,26.657257,28.392193,-0.16893347
278.000000,26.685937,28.296402,-0.17158590
278.100000,26.712970,28.200133,-0.17423555
278.200000,26.738321,28.103407,-0.17687407
278.300000,26.761958,28.006247,-0.17949249
278.400000,26.783848,27.908679,-0.18208123
278.500000,26.803957,27.810728,-0.18463013
278.600000,26.822255,27.712421,-0.18712850
278.700000,26.838711,27.613789,-0.18956516
278.800000,26.853294,27.514862,-0.19192853
278.900000,26.865976,27.415673,-0.19420668
279.000000,26.876732,27.316255,-0.19302762
279.100000,26.885567,27.216648,-0.18844987
279.200000,26.892525,27.116890,-0.18366955
279.300000,26.897649,27.017021,-0.17871840
279.400000,26.900988,26.917074,-0.17362707
279.500000,26.902591,26.817084,-0.16842478
279.600000,26.902510,26.717080,-0.16313901
279.700000,26.900798,26.617090,-0.15779526
279.800000,26.897508,26.517139,-0.15241689
279.900000,26.892694,26.417248,-0.14702510
280.000000,26.886413,26.317439,-0.14163880
280.100000,26.878718,26.217728,-0.13627473
280.200000,26.869666,26.118131,-0.13094746
280.300000,26.859309,26.018661,-0.12566951
280.400000,26.847703,25.919328,-0.12045146
280.500000,26.834902,25.820142,-0.11530208
280.600000,26.820957,25.721110,-0.11022846
280.700000,26.805922,25.622237,-0.10523617
280.800000,26.789846,25.523529,-0.10032942
280.900000,26.772781,25.424986,-0.09551115
281.000000,26.754776,25.326611,-0.09078322
281.100000,26.735878,25.228404,-0.08614652
281.200000,26.716134,25.130363,-0.08160108
281.300000,26.695591,25.032487,-0.07714618
281.400000,26.674293,24.934772,-0.07278049
281.500000,26.652285,24.837215,-0.06850211
281.600000,26.629609,24.739811,-0.06430868
281.700000,26.606307,24.642555,-0.06019746
281.800000,26.582420,24.545442,-0.05616537
281.900000,26.557987,24.448465,-0.05220909
282.000000,26.533049,24.351616,-0.04832506
282.100000,26.507643,24.254890,-0.04450956
282.200000,26.481807,24.158278,-0.04075872
282.300000,26.455577,24.061773,-0.03706858
282.400000,26.428990,23.965366,-0.03343511
282.500000,26.402080,23.869048,-0.02985420
282.600000,26.374883,23.772812,-0.02632176
282.700000,26.347433,23.676648,-0.02283363
282.800000,26.319763,23.580547,-0.01938569
282.900000,26.291908,23.484501,-0.01597380
283.000000,26.263899,23.388499,-0.01259386
283.100000,26.235769,23.292534,-0.00924179
283.200000,26.207550,23.196594,-0.00591355
283.300000,26.179275,23.100672,-0.00260514
283.400000,26.150975,23.004758,0.00068741
283.500000,26.122682,22.908842,0.00396801
283.600000,26.094427,22.812915,0.00724050
283.700000,26.066242,22.716968,0.01050869
283.800000,26.038157,22.620992,0.01377632
283.900000,26.010205,22.524977,0.01704706
284.000000,25.982417,22.428916,0.02032451
284.100000,25.954824,22.332799,0.02361220
284.200000,25.927458,22.236617,0.02691356
284.300000,25.900351,22.140362,0.03023194
284.400000,25.873536,22.044026,0.03357060
284.500000,25.847044,21.947601,0.03693267
284.600000,25.820908,21.851079,0.04032117
284.700000,25.795163,21.754452,0.04373897
284.800000,25.769840,21.657715,0.04718880
284.900000,25.744974,21.560859,0.05067320
285.000000,25.720599,21.463879,0.05419454
285.100000,25.696750,21.366768,0.05775494
285.200000,25.673462,21.269522,0.06135630
285.300000,25.650772,21.172134,0.06500023
285.400000,25.628715,21.074602,0.06868803
285.500000,25.607329,20.976920,0.07242065
285.600000,25.586650,20.879086,0.07619868
285.700000,25.566718,20.781098,0.08002224
285.800000,25.547571,20.682953,0.08389100
285.900000,25.529247,20.584652,0.08780408
286.000000,25.511788,20.486193,0.09176006
286.100000,25.495232,20.387578,0.09575684
286.200000,25.479622,20.288809,0.09979164
286.300000,25.464998,20.189890,0.10386094
286.400000,25.451402,20.090824,0.10796041
286.500000,25.438877,19.991616,0.11208485
286.600000,25.427464,19.892274,0.11622814
286.700000,25.417206,19.792807,0.12038322
286.800000,25.408146,19.693222,0.12454198
286.900000,25.400327,19.593533,0.12760036
287.000000,25.393779,19.493751,0.12820112
287.100000,25.388511,19.393894,0.12883388
287.200000,25.384529,19.293978,0.12949851
287.300000,25.381841,19.194018,0.13019487
287.400000,25.380456,19.094032,0.13092276
287.500000,25.380379,18.994037,0.13168192
287.600000,25.381619,18.894049,0.13247205
287.700000,25.384183,18.794086,0.13329277
287.800000,25.388079,18.694166,0.13414364
287.900000,25.393316,18.594308,0.13502417
288.000000,25.399900,18.494529,0.13593376
288.100000,25.407840,18.394850,0.13687174
288.200000,25.417143,18.295288,0.13783737
288.300000,25.427818,18.195864,0.13882979
288.400000,25.439872,18.096597,0.13984807
288.500000,25.453313,17.997509,0.14089114
288.600000,25.468148,17.898620,0.14195785
288.700000,25.484386,17.799951,0.14304691
288.800000,25.502034,17.701525,0.14415693
288.900000,25.521098,17.603363,0.14528637
289.000000,25.541587,17.505489,0.14643357
289.100000,25.563506,17.407925,0.14759672
289.200000,25.586863,17.310695,0.14877388
289.300000,25.611664,17.213823,0.14996295
289.400000,25.637915,17.117334,0.15116167
289.500000,25.665621,17.021252,0.15236766
289.600000,25.694789,16.925604,0.15357834
289.700000,25.725421,16.830414,0.15479101
289.800000,25.757523,16.735710,0.15600279
289.900000,25.791099,16.641518,0.15721066
290.000000,25.826152,16.547865,0.15841143
290.100000,25.862683,16.454779,0.15960178
290.200000,25.900696,16.362287,0.16077824
290.300000,25.940191,16.270419,0.16193722
290.400000,25.981168,16.179201,0.16307499
290.500000,26.023628,16.088664,0.16418773
290.600000,26.067568,15.998836,0.16527151
290.700000,26.112987,15.909746,0.16632233
290.800000,26.159882,15.821423,0.16674346
290.900000,26.208233,15.733888,0.15927775
291.000000,26.257973,15.647134,0.15171943
291.100000,26.309024,15.561143,0.14410317
291.200000,26.361309,15.475897,0.13645953
291.300000,26.414752,15.391371,0.12881503
291.400000,26.469281,15.307540,0.12119221
291.500000,26.524821,15.224376,0.11360983
291.600000,26.581303,15.141849,0.10608314
291.700000,26.638658,15.059925,0.09862408
291.800000,26.696818,14.978570,0.09124163
291.900000,26.755718,14.897750,0.08394211
292.000000,26.815294,14.817426,0.07672946
292.100000,26.875485,14.737563,0.06960554
292.200000,26.936231,14.658120,0.06257037
292.300000,26.997472,14.579060,0.05562246
292.400000,27.059152,14.500341,0.04875898
292.500000,27.121215,14.421924,0.04197602
292.600000,27.183607,14.343769,0.03526877
292.700000,27.246274,14.265834,0.02863171
292.800000,27.309164,14.188080,0.02205876
292.900000,27.372224,14.110465,0.01554344
293.000000,27.435406,14.032948,0.00907901
293.100000,27.498657,13.955488,0.00265859
293.200000,27.561929,13.878046,-0.00372475
293.300000,27.625171,13.800581,-0.01007782
293.400000,27.688336,13.723052,-0.01640729
293.500000,27.751373,13.645420,-0.02271950
293.600000,27.814233,13.567645,-0.02902043
293.700000,27.876867,13.489689,-0.03531556
293.800000,27.939225,13.411512,-0.04160981
293.900000,28.001257,13.333076,-0.04790737
294.000000,28.062913,13.254344,-0.05421164
294.100000,28.124140,13.175279,-0.06052512
294.200000,28.184888,13.095846,-0.06684926
294.300000,28.245103,13.016008,-0.07318436
294.400000,28.304733,12.935732,-0.07952943
294.500000,28.363722,12.854984,-0.08588208
294.600000,28.422015,12.773732,-0.09223838
294.700000,28.479557,12.691946,-0.09859272
294.800000,28.536289,12.609597,-0.10493771
294.900000,28.592154,12.526657,-0.11126405
295.000000,28.647093,12.443100,-0.11756046
295.100000,28.701046,12.358903,-0.12381356
295.200000,28.753953,12.274044,-0.13000789
295.300000,28.805756,12.188506,-0.13144755
295.400000,28.856429,12.102295,-0.13039615
295.500000,28.905975,12.015430,-0.12936809
295.600000,28.954392,11.927931,-0.12836457
295.700000,29.001682,11.839818,-0.12738670
295.800000,29.047846,11.751110,-0.12643547
295.900000,29.092885,11.661825,-0.12551183
296.000000,29.136800,11.571982,-0.12461663
296.100000,29.179591,11.481599,-0.12375065
296.200000,29.221261,11.390693,-0.12291460
296.300000,29.261810,11.299282,-0.12210914
296.400000,29.301240,11.207383,-0.12133486
296.500000,29.339552,11.115012,-0.12059232
296.600000,29.376747,11.022186,-0.11988199
296.700000,29.412826,10.928920,-0.11920435
296.800000,29.447791,10.835232,-0.11855981
296.900000,29.481643,10.741135,-0.11794876
297.000000,29.514383,10.646646,-0.11737153
297.100000,29.546011,10.551779,-0.11682848
297.200000,29.576529,10.456549,-0.11631989
297.300000,29.605937,10.360971,-0.11584605
297.400000,29.634236,10.265059,-0.11540723
297.500000,29.661425,10.168826,-0.11500370
297.600000,29.687507,10.072288,-0.11463568
297.700000,29.712480,9.975457,-0.11430342
297.800000,29.736344,9.878347,-0.11400716
297.900000,29.759100,9.780971,-0.11374711
298.000000,29.780746,9.683343,-0.11352352
298.100000,29.801283,9.585475,-0.11333659
298.200000,29.820709,9.487382,-0.11318657
298.300000,29.839024,9.389075,-0.11307369
298.400000,29.856226,9.290567,-0.11299819
298.500000,29.872313,9.191872,-0.11296031
298.600000,29.887285,9.093001,-0.11296030
298.700000,29.901139,8.993967,-0.11299844
298.800000,29.913873,8.894784,-0.11307500
298.900000,29.925485,8.795463,-0.11319024
299.000000,29.935971,8.696017,-0.11334448
299.100000,29.945330,8.596459,-0.11353801
299.200000,29.953558,8.496801,-0.11377115
299.300000,29.960651,8.397056,-0.11404423
299.400000,29.966607,8.297237,-0.11435758
299.500000,29.971421,8.197356,-0.11471155
299.600000,29.975088,8.097428,-0.11510650
299.700000,29.977605,7.997463,-0.11554280
299.800000,29.978967,7.897477,-0.11602082
299.900000,29.979169,7.797481,-0.11654095
300.000000,29.978206,7.697490,-0.11710358
300.100000,29.976072,7.597518,-0.11770909
300.200000,29.972761,7.497578,-0.11835789
300.300000,29.968267,7.397684,-0.11905035
300.400000,29.962585,7.297851,-0.11978688
300.500000,29.955707,7.198093,-0.12056785
300.600000,29.947628,7.098425,-0.12139364
300.700000,29.938338,6.998864,-0.12226460
300.800000,29.927833,6.899423,-0.12318106
300.900000,29.916103,6.800119,-0.12414335
301.000000,29.903142,6.700969,-0.12515175
301.100000,29.888940,6.601989,-0.12620649
301.200000,29.873491,6.503196,-0.12730781
301.300000,29.856785,6.404608,-0.12845583
301.400000,29.838815,6.306243,-0.12965068
301.500000,29.819570,6.208119,-0.13089237
301.600000,29.799044,6.110255,-0.13218087
301.700000,29.777225,6.012672,-0.13351605
301.800000,29.754106,5.915388,-0.13489768
301.900000,29.729676,5.818425,-0.13632543
302.000000,29.703927,5.721805,-0.13779883
302.100000,29.676849,5.625548,-0.13931730
302.200000,29.648433,5.529678,-0.14088010
302.300000,29.618669,5.434218,-0.14248632
302.400000,29.587548,5.339191,-0.14413488
302.500000,29.555061,5.244623,-0.14582449
302.600000,29.521198,5.150539,-0.14755367
302.700000,29.485951,5.056964,-0.14932069
302.800000,29.449310,4.963926,-0.15112358
302.900000,29.411268,4.871453,-0.15296010
303.000000,29.371816,4.779572,-0.15482773
303.100000,29.330946,4.688312,-0.15672365
303.200000,29.288651,4.597705,-0.15864473
303.300000,29.244924,4.507779,-0.16058751
303.400000,29.199758,4.418567,-0.16254816
303.500000,29.153148,4.330101,-0.16452251
303.600000,29.105089,4.242413,-0.16650603
303.700000,29.055577,4.155537,-0.16849381
303.800000,29.004608,4.069508,-0.16989826
303.900000,28.952187,3.984355,-0.16870789
304.000000,28.898337,3.900097,-0.16740545
304.100000,28.843083,3.816753,-0.16599735
304.200000,28.786454,3.734336,-0.16449033
304.300000,28.728476,3.652861,-0.16289131
304.400000,28.669178,3.572341,-0.16120741
304.500000,28.608590,3.492787,-0.15944583
304.600000,28.546741,3.414208,-0.15761381
304.700000,28.483661,3.336613,-0.15571853
304.800000,28.419380,3.260010,-0.15376713
304.900000,28.353928,3.184404,-0.15176659
305.000000,28.287336,3.109799,-0.14972372
305.100000,28.219634,3.036200,-0.14764510
305.200000,28.150853,2.963607,-0.14553709
305.300000,28.081022,2.892024,-0.14340575
305.400000,28.010172,2.821448,-0.14125688
305.500000,27.938331,2.751880,-0.13909594
305.600000,27.865530,2.683319,-0.13692807
305.700000,27.791796,2.615760,-0.13475810
305.800000,27.717158,2.549201,-0.13259052
305.900000,27.641645,2.483637,-0.13042948
306.000000,27.565282,2.419063,-0.12827882
306.100000,27.488097,2.355474,-0.12614205
306.200000,27.410116,2.292864,-0.12402237
306.300000,27.331364,2.231226,-0.12192269
306.400000,27.251867,2.170553,-0.11984561
306.500000,27.171648,2.110836,-0.11779349
306.600000,27.090731,2.052069,-0.11576838
306.700000,27.009139,1.994243,-0.11377213
306.800000,26.926894,1.937348,-0.11180633
306.900000,26.844018,1.881377,-0.10987237
307.000000,26.760532,1.826319,-0.10797143
307.100000,26.676457,1.772167,-0.10610449
307.200000,26.591811,1.718909,-0.10427238
307.300000,26.506615,1.666537,-0.10247575
307.400000,26.420887,1.615041,-0.10071513
307.500000,26.334644,1.564412,-0.09899090
307.600000,26.247905,1.514638,-0.09730331
307.700000,26.160685,1.465711,-0.09565252
307.800000,26.073001,1.417621,-0.09403858
307.900000,25.984869,1.370357,-0.09246146
308.000000,25.896304,1.323910,-0.09092105
308.100000,25.807321,1.278271,-0.08941716
308.200000,25.717932,1.233429,-0.08794954
308.300000,25.628153,1.189375,-0.08651791
308.400000,25.537997,1.146100,-0.08512191
308.500000,25.447475,1.103594,-0.08376117
308.600000,25.356601,1.061848,-0.08243526
308.700000,25.265386,1.020852,-0.08114373
308.800000,25.173841,0.980598,-0.07988612
308.900000,25.081978,0.941077,-0.07866193
309.000000,24.989806,0.902280,-0.07747067
309.100000,24.897338,0.864198,-0.07631181
309.200000,24.804581,0.826823,-0.07518484
309.300000,24.711547,0.790147,-0.07408922
309.400000,24.618243,0.754161,-0.07302443
309.500000,24.524679,0.718857,-0.07198994
309.600000,24.430864,0.684228,-0.07098523
309.700000,24.336806,0.650266,-0.07000978
309.800000,24.242512,0.616964,-0.06906307
309.900000,24.147991,0.584313,-0.06814460
310.000000,24.053250,0.552308,-0.06725389
310.100000,23.958295,0.520940,-0.06639045
310.200000,23.863135,0.490204,-0.06555382
310.300000,23.767776,0.460092,-0.06474354
310.400000,23.672224,0.430599,-0.06395918
310.500000,23.576486,0.401717,-0.06320032
310.600000,23.480568,0.373441,-0.06246657
310.700000,23.384475,0.345765,-0.06175752
310.800000,23.288213,0.318683,-0.06107283
310.900000,23.191788,0.292189,-0.06041215
311.000000,23.095204,0.266279,-0.05977514
311.100000,22.998469,0.240946,-0.05916152
311.200000,22.901585,0.216186,-0.05857100
311.300000,22.804558,0.191994,-0.05800332
311.400000,22.707393,0.168366,-0.05749882
311.500000,22.610093,0.145296,-0.05713756
311.600000,22.512663,0.122783,-0.05676716
311.700000,22.415107,0.100824,-0.05638784
311.800000,22.317428,0.079414,-0.05599986
311.900000,22.219631,0.058552,-0.05560343
312.000000,22.121720,0.038234,-0.05519881
312.100000,22.023697,0.018457,-0.05478623
312.200000,21.925568,-0.000783,-0.05436595
312.300000,21.827335,-0.019489,-0.05393820
312.400000,21.729003,-0.037665,-0.05350324
312.500000,21.630575,-0.055315,-0.05306131
312.600000,21.532054,-0.072442,-0.05261266
312.700000,21.433445,-0.089051,-0.05215753
312.800000,21.334750,-0.105145,-0.05169618
312.900000,21.235973,-0.120729,-0.05122886
313.000000,21.137118,-0.135807,-0.05075579
313.100000,21.038187,-0.150382,-0.05027723
313.200000,20.939184,-0.164460,-0.04979342
313.300000,20.840112,-0.178045,-0.04930460
313.400000,20.740974,-0.191142,-0.04881100
313.500000,20.641774,-0.203754,-0.04831285
313.600000,20.542513,-0.215887,-0.04781038
313.700000,20.443196,-0.227546,-0.04730383
313.800000,20.343824,-0.238734,-0.04679340
313.900000,20.244402,-0.249457,-0.04627932
314.000000,20.144930,-0.259720,-0.04576180
314.100000,20.045413,-0.269528,-0.04524105
314.200000,19.945852,-0.278886,-0.04471728
314.300000,19.846250,-0.287798,-0.04419068
314.400000,19.746610,-0.296270,-0.04366145
314.500000,19.646933,-0.304307,-0.04312979
314.600000,19.547223,-0.311913,-0.04259587
314.700000,19.447481,-0.319095,-0.04205988
314.800000,19.347710,-0.325858,-0.04152199
314.900000,19.247912,-0.332206,-0.04098237
315.000000,19.148088,-0.338145,-0.04044118
315.100000,19.048241,-0.343681,-0.03989860
315.200000,18.948373,-0.348818,-0.03935476
315.300000,18.848485,-0.353562,-0.03880982
315.400000,18.748580,-0.357918,-0.03826391
315.500000,18.648659,-0.361892,-0.03771719
315.600000,18.548723,-0.365489,-0.03716978
315.700000,18.448774,-0.368714,-0.03662180
315.800000,18.348815,-0.371574,-0.03607338
315.900000,18.248846,-0.374072,-0.03552464
316.000000,18.148868,-0.376216,-0.03497568
316.100000,18.048884,-0.378010,-0.03442662
316.200000,17.948893,-0.379460,-0.03387754
316.300000,17.848899,-0.380571,-0.03332856
316.400000,17.748901,-0.381349,-0.03277975
316.500000,17.648902,-0.381799,-0.03223120
316.600000,17.548901,-0.381926,-0.03168301
316.700000,17.448901,-0.381737,-0.03113523
316.800000,17.348901,-0.381237,-0.03058795
316.900000,17.248904,-0.380430,-0.03004122
317.000000,17.148909,-0.379323,-0.02949512
317.100000,17.048918,-0.377922,-0.02894970
317.200000,16.948932,-0.376231,-0.02840502
317.300000,16.848950,-0.374255,-0.02786111
317.400000,16.748975,-0.372001,-0.02731804
317.500000,16.649006,-0.369475,-0.02677584
317.600000,16.549044,-0.366680,-0.02623455
317.700000,16.449090,-0.363623,-0.02569420
317.800000,16.349145,-0.360310,-0.02515482
317.900000,16.249207,-0.356745,-0.02461645
318.000000,16.149279,-0.352934,-0.02407909
318.100000,16.049360,-0.348882,-0.02354278
318.200000,15.949452,-0.344595,-0.02300753
318.300000,15.849553,-0.340078,-0.02247335
318.400000,15.749665,-0.335337,-0.02194025
318.500000,15.649787,-0.330377,-0.02140824
318.600000,15.549920,-0.325203,-0.02087732
318.700000,15.450064,-0.319820,-0.02034750
318.800000,15.350220,-0.314234,-0.01981877
318.900000,15.250386,-0.308451,-0.01929113
